,node_814r.1_harmonico_60,node_814r.1_harmonico_180,node_814r.1_harmonico_300,node_814r.1_harmonico_420,node_814r.1_harmonico_540,node_814r.1_harmonico_660,node_814r.1_harmonico_780,node_814r.1_harmonico_900,node_814r.1_harmonico_1020,node_814r.1_harmonico_1140,node_814r.1_harmonico_1260,node_814r.1_harmonico_1380,node_814r.1_harmonico_1500,node_814r.1_harmonico_1620,node_814r.1_harmonico_1740,node_814r.1_harmonico_1860,node_814r.1_harmonico_1980,node_814r.1_harmonico_2100,node_814r.1_harmonico_2220,node_814r.1_harmonico_2340,node_814r.1_harmonico_2460,node_814r.1_harmonico_2580,node_814r.1_harmonico_2700,node_814r.1_harmonico_2820,node_814r.1_harmonico_2940
126,-8416.65915752469,27.867107639997005,-128.9492627152868,-105.92811079438088,-60.935403767062326,-43.09773588127301,-33.69857231805698,-27.81397021462917,-23.680754966486827,-20.474754984731685,-17.685876771951577,-14.876593229449327,-11.671493242280416,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
127,-12263.797474976458,-75.70420659414336,-147.82209396760487,14.03449706954504,21.74314969559602,19.289929701866093,16.910465308397832,15.131979405698887,13.842536725018743,12.913244532857426,12.21891179159296,11.537407345514035,10.272366497435092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-6533.592618299875,-71.9900831791002,-32.17019005329331,58.01665781582445,45.803711170165094,36.16177406253835,29.854892989098296,25.517501171540506,22.406040006982998,20.153057465040455,18.614979897006343,17.81215813402739,17.785735326904923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
129,13386.103899887285,21.432663749931415,176.0195315920377,78.68086400886247,42.00395927422395,28.560301227292946,21.822385547093358,17.79909544376488,15.132722069414527,13.232021239525832,11.757120455539894,10.362886358384142,8.380521375203331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,14967.442492883623,65.60003572530312,150.32186651099985,44.84770707179626,13.533026631291877,5.421866045112035,2.2163823692161206,0.5369297208266485,-0.5638593763707873,-1.4450667594232864,-2.2735327762011814,-3.1018478702672567,-3.7759413309500798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
131,-875.9661414367695,39.38092275793668,-33.914869011422006,-91.97963375280395,-64.0104294784779,-48.55495832190271,-39.66194861206182,-34.01192098048111,-30.178204196843357,-27.462791004557957,-25.464287378544487,-23.89493801575111,-22.547370990218653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-8416.380484008872,27.864852217994237,-128.95055760279118,-105.92498300774182,-60.9329152657833,-43.095665592884735,-33.69675448641836,-27.812315879362913,-23.679209686511207,-20.47328069324359,-17.684446956690195,-14.87520675052685,-11.670241032841128,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
133,-12263.427398675647,-75.70254360611935,-147.81388391225445,14.039014553119015,21.74633552910264,19.292763264701055,16.913179531279706,15.13465415432506,13.845201481429987,12.915901110397298,12.221532702915686,11.539917582228119,10.274622247786715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-6533.534718486989,-71.98806491349447,-32.16579260675252,58.017065169267156,45.80388414433561,36.16202486990363,29.855244460358655,25.51794652812303,22.40657007786913,20.153663748125837,18.61565108944108,17.8128635736149,17.786364480887677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
135,13385.706288794834,21.432517049356886,176.01486305237134,78.67675421845537,42.00087732083199,28.557653102763325,21.819972836727583,17.796833423769762,15.130565663482967,13.229938228041748,11.755074381457705,10.3608161115183,8.378322934440535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
